INFO 2024-12-25 18:06:52,513 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/checks.py first seen with mtime 1735137233.5578823
DEBUG 2024-12-26 15:45:36,779 autoreload File /usr/lib/python3.10/operator.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/backends/sqlite3/introspection.py first seen with mtime 1735137233.7368793
DEBUG 2024-12-26 15:45:36,779 autoreload File /usr/lib/python3.10/asyncio/format_helpers.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 15:45:36,779 autoreload File /usr/lib/python3.10/email/mime/text.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/library.py first seen with mtime 1735137233.754879
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/views/main.py first seen with mtime 1735137233.5378826
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/fields/json.py first seen with mtime 1735137233.7428794
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1735137233.5368826
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/forms/models.py first seen with mtime 1735137233.7468793
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/exceptions.py first seen with mtime 1735137233.4698837
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/cache.py first seen with mtime 1735137233.759879
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/hashable.py first seen with mtime 1735137233.760879
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/telegram_auth_project/urls.py first seen with mtime 1735142505.606878
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1735137233.7218797
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/datastructures.py first seen with mtime 1735137233.759879
DEBUG 2024-12-26 15:45:36,779 autoreload File /usr/lib/python3.10/abc.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/timezone.py first seen with mtime 1735137233.761879
DEBUG 2024-12-26 15:45:36,779 autoreload File /usr/lib/python3.10/_compat_pickle.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 15:45:36,779 autoreload File /usr/lib/python3.10/_weakrefset.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/engine.py first seen with mtime 1735137233.754879
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/urls/conf.py first seen with mtime 1735137233.758879
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/files/uploadedfile.py first seen with mtime 1735137233.7258797
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/telegram_auth_project/__init__.py first seen with mtime 1735137128.5576499
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/sqlparse/filters/tokens.py first seen with mtime 1735137233.3668854
DEBUG 2024-12-26 15:45:36,779 autoreload File /usr/lib/python3.10/asyncio/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 15:45:36,779 autoreload File /usr/lib/python3.10/json/scanner.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1735137233.582882
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/sqlparse/filters/aligned_indent.py first seen with mtime 1735137233.3668854
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/http/__init__.py first seen with mtime 1735137233.7528791
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/files/base.py first seen with mtime 1735137233.7258797
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/checks/security/base.py first seen with mtime 1735137233.7248795
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/servers/basehttp.py first seen with mtime 1735137233.7318795
DEBUG 2024-12-26 15:45:36,779 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1735137233.7218797
DEBUG 2024-12-26 15:45:36,780 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1735137233.7448792
DEBUG 2024-12-26 15:45:36,780 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/myapp/templates/base.html first seen with mtime 1735225164.0822885
DEBUG 2024-12-26 15:45:36,780 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/myapp/templates/welcome.html first seen with mtime 1735226636.2459395
DEBUG 2024-12-26 15:45:36,780 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/myapp/templates/login.html first seen with mtime 1735142544.2643914
DEBUG 2024-12-26 15:45:37,809 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/migrations/__init__.py first seen with mtime 1735137233.518883
DEBUG 2024-12-26 15:45:37,809 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/sessions/exceptions.py first seen with mtime 1735137233.6898801
DEBUG 2024-12-26 15:45:37,809 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/messages/middleware.py first seen with mtime 1735137233.6588807
DEBUG 2024-12-26 15:45:37,809 autoreload File /usr/lib/python3.10/encodings/idna.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 15:45:37,809 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0003_alter_user_email_max_length.py first seen with mtime 1735137233.581882
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/sql/compiler.py first seen with mtime 1735137233.7448792
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/middleware/clickjacking.py first seen with mtime 1735137233.753879
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0007_alter_validators_add_error_messages.py first seen with mtime 1735137233.581882
DEBUG 2024-12-26 15:45:37,810 autoreload File /usr/lib/python3.10/stringprep.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0010_alter_group_name_max_length.py first seen with mtime 1735137233.581882
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/myapp/migrations/__init__.py first seen with mtime 1735137535.1414688
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1735137233.5978816
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/myapp/migrations/0001_initial.py first seen with mtime 1735137535.1424687
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/migrations/0001_initial.py first seen with mtime 1735137233.518883
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1735137233.70588
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0006_require_contenttypes_0002.py first seen with mtime 1735137233.581882
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/migrations/recorder.py first seen with mtime 1735137233.7388794
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1735137233.5978816
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/middleware/common.py first seen with mtime 1735137233.753879
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/cache/backends/locmem.py first seen with mtime 1735137233.7238796
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1735137233.5978816
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/middleware/security.py first seen with mtime 1735137233.753879
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1735137233.581882
DEBUG 2024-12-26 15:45:37,810 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1735137233.581882
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1735137233.69088
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/backends.py first seen with mtime 1735137233.5578823
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0002_alter_permission_name_max_length.py first seen with mtime 1735137233.581882
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/telegram_auth_project/wsgi.py first seen with mtime 1735137128.5576499
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1735137233.582882
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/views.py first seen with mtime 1735137233.5598822
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/sessions/backends/db.py first seen with mtime 1735137233.69088
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1735137233.70588
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/migrations/executor.py first seen with mtime 1735137233.7378793
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/middleware.py first seen with mtime 1735137233.5588822
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1735137233.518883
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1735137233.582882
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/migrations/graph.py first seen with mtime 1735137233.7378793
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1735137233.581882
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/sessions/backends/base.py first seen with mtime 1735137233.69088
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/sessions/middleware.py first seen with mtime 1735137233.6898801
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1735137233.582882
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0009_alter_user_last_name_max_length.py first seen with mtime 1735137233.581882
DEBUG 2024-12-26 15:45:37,811 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1735137233.581882
DEBUG 2024-12-26 15:45:37,812 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1735137233.518883
DEBUG 2024-12-26 15:45:37,812 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/migrations/loader.py first seen with mtime 1735137233.7378793
DEBUG 2024-12-26 15:45:48,882 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 15:45:48.881764' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 15:45:48.881764', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
DEBUG 2024-12-26 15:45:48,885 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-26 15:45:48,886 utils (0.000) UPDATE "django_session" SET "session_data" = 'eyJhdXRoX3Rva2VuIjoiZm9TTUM0THVHeFpxZ1hpT295VHhJUSJ9:1tQq3Y:si_Xr5Q-1K37ADsde2_ZJ46YQ_Mj2efLOTD_0l-giv8', "expire_date" = '2024-12-27 15:45:48.885161' WHERE "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3'; args=('eyJhdXRoX3Rva2VuIjoiZm9TTUM0THVHeFpxZ1hpT295VHhJUSJ9:1tQq3Y:si_Xr5Q-1K37ADsde2_ZJ46YQ_Mj2efLOTD_0l-giv8', '2024-12-27 15:45:48.885161', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
